Time,Pressure
1.169,0.00631947
1.17,0.00657949
1.171,0.00684471
1.172,0.00711503
1.173,0.00739038
1.174,0.00767067
1.175,0.00795578
1.176,0.00824563
1.177,0.00854008
1.178,0.00883901
1.179,0.00914228
1.18,0.00944974
1.181,0.00976124
1.182,0.0100766
1.183,0.0103957
1.184,0.0107183
1.185,0.0110442
1.186,0.0113732
1.187,0.0117051
1.188,0.0120397
1.189,0.0123767
1.19,0.0127159
1.191,0.0130571
1.192,0.0133999
1.193,0.0137442
1.194,0.0140895
1.195,0.0144357
1.196,0.0147825
1.197,0.0151294
1.198,0.0154763
1.199,0.0158227
1.2,0.0161683
1.201,0.0165128
1.202,0.0168559
1.203,0.0171971
1.204,0.0175361
1.205,0.0178726
1.206,0.018206
1.207,0.0185362
1.208,0.0188625
1.209,0.0191847
1.21,0.0195024
1.211,0.019815
1.212,0.0201223
1.213,0.0204237
1.214,0.0207188
1.215,0.0210073
1.216,0.0212886
1.217,0.0215624
1.218,0.0218282
1.219,0.0220855
1.22,0.0223339
1.221,0.022573
1.222,0.0228023
1.223,0.0230213
1.224,0.0232297
1.225,0.023427
1.226,0.0236128
1.227,0.0237866
1.228,0.0239479
1.229,0.0240965
1.23,0.0242317
1.231,0.0243533
1.232,0.0244609
1.233,0.0245539
1.234,0.024632
1.235,0.0246949
1.236,0.0247422
1.237,0.0247735
1.238,0.0247884
1.239,0.0247866
1.24,0.0247678
1.241,0.0247316
1.242,0.0246777
1.243,0.024606
1.244,0.024516
1.245,0.0244075
1.246,0.0242803
1.247,0.0241341
1.248,0.0239688
1.249,0.0237841
1.25,0.0235799
1.251,0.023356
1.252,0.0231123
1.253,0.0228487
1.254,0.022565
1.255,0.0222613
1.256,0.0219374
1.257,0.0215933
1.258,0.0212291
1.259,0.0208448
1.26,0.0204403
1.261,0.0200158
1.262,0.0195713
1.263,0.0191071
1.264,0.0186231
1.265,0.0181196
1.266,0.0175968
1.267,0.0170549
1.268,0.0164942
1.269,0.0159148
1.27,0.0153171
1.271,0.0147015
1.272,0.0140682
1.273,0.0134177
1.274,0.0127503
1.275,0.0120665
1.276,0.0113667
1.277,0.0106513
1.278,0.00992098
1.279,0.00917613
1.28,0.00841733
1.281,0.00764515
1.282,0.00686018
1.283,0.00606303
1.284,0.00525434
1.285,0.00443476
1.286,0.00360497
1.287,0.00276568
1.288,0.00191758
1.289,0.00106143
1.29,0.000197967
1.291,-0.000672038
1.292,-0.0015478
1.293,-0.00242853
1.294,-0.0033134
1.295,-0.0042016
1.296,-0.0050923
1.297,-0.00598463
1.298,-0.00687776
1.299,-0.00777082
1.3,-0.00866293
1.301,-0.00955323
1.302,-0.0104408
1.303,-0.0113249
1.304,-0.0122044
1.305,-0.0130786
1.306,-0.0139466
1.307,-0.0148075
1.308,-0.0156604
1.309,-0.0165045
1.31,-0.0173388
1.311,-0.0181626
1.312,-0.0189749
1.313,-0.019775
1.314,-0.020562
1.315,-0.0213351
1.316,-0.0220936
1.317,-0.0228365
1.318,-0.0235633
1.319,-0.0242731
1.32,-0.0249653
1.321,-0.025639
1.322,-0.0262938
1.323,-0.0269288
1.324,-0.0275436
1.325,-0.0281374
1.326,-0.0287098
1.327,-0.0292602
1.328,-0.0297881
1.329,-0.0302931
1.33,-0.0307746
1.331,-0.0312323
1.332,-0.0316658
1.333,-0.0320749
1.334,-0.0324591
1.335,-0.0328183
1.336,-0.0331522
1.337,-0.0334607
1.338,-0.0337435
1.339,-0.0340007
1.34,-0.0342322
1.341,-0.0344378
1.342,-0.0346178
1.343,-0.0347721
1.344,-0.0349008
1.345,-0.0350042
1.346,-0.0350823
1.347,-0.0351355
1.348,-0.035164
1.349,-0.0351682
1.35,-0.0351483
1.351,-0.0351049
1.352,-0.0350383
1.353,-0.0349491
1.354,-0.0348377
1.355,-0.0347048
1.356,-0.0345509
1.357,-0.0343767
1.358,-0.0341828
1.359,-0.0339701
1.36,-0.0337391
1.361,-0.0334907
1.362,-0.0332257
1.363,-0.032945
1.364,-0.0326493
1.365,-0.0323397
1.366,-0.032017
1.367,-0.0316822
1.368,-0.0313362
1.369,-0.0309801
1.37,-0.0306148
1.371,-0.0302413
1.372,-0.0298608
1.373,-0.0294742
1.374,-0.0290826
1.375,-0.0286871
1.376,-0.0282887
1.377,-0.0278886
1.378,-0.0274879
1.379,-0.0270875
1.38,-0.0266886
1.381,-0.0262922
1.382,-0.0258995
1.383,-0.0255114
1.384,-0.0251291
1.385,-0.0247535
1.386,-0.0243856
1.387,-0.0240265
1.388,-0.0236772
1.389,-0.0233385
1.39,-0.0230114
1.391,-0.0226968
1.392,-0.0223955
1.393,-0.0221084
1.394,-0.0218363
1.395,-0.0215799
1.396,-0.02134
1.397,-0.0211172
1.398,-0.0209121
1.399,-0.0207254
1.4,-0.0205575
1.401,-0.020409
1.402,-0.0202804
1.403,-0.0201719
1.404,-0.020084
1.405,-0.0200169
1.406,-0.0199708
1.407,-0.019946
1.408,-0.0199425
1.409,-0.0199603
1.41,-0.0199995
1.411,-0.02006
1.412,-0.0201417
1.413,-0.0202444
1.414,-0.0203677
1.415,-0.0205114
1.416,-0.0206752
1.417,-0.0208585
1.418,-0.0210609
1.419,-0.0212817
1.42,-0.0215205
1.421,-0.0217764
1.422,-0.0220487
1.423,-0.0223366
1.424,-0.0226392
1.425,-0.0229557
1.426,-0.0232849
1.427,-0.023626
1.428,-0.0239778
1.429,-0.0243391
1.43,-0.0247087
1.431,-0.0250855
1.432,-0.0254682
1.433,-0.0258553
1.434,-0.0262455
1.435,-0.0266375
1.436,-0.0270298
1.437,-0.0274208
1.438,-0.0278092
1.439,-0.0281933
1.44,-0.0285716
1.441,-0.0289425
1.442,-0.0293043
1.443,-0.0296556
1.444,-0.0299946
1.445,-0.0303198
1.446,-0.0306294
1.447,-0.0309218
1.448,-0.0311954
1.449,-0.0314486
1.45,-0.0316796
1.451,-0.0318869
1.452,-0.032069
1.453,-0.0322241
1.454,-0.0323507
1.455,-0.0324474
1.456,-0.0325126
1.457,-0.0325448
1.458,-0.0325426
1.459,-0.0325047
1.46,-0.0324297
1.461,-0.0323162
1.462,-0.0321631
1.463,-0.0319692
1.464,-0.0317334
1.465,-0.0314545
1.466,-0.0311316
1.467,-0.0307638
1.468,-0.0303502
1.469,-0.02989
1.47,-0.0293826
1.471,-0.0288272
1.472,-0.0282234
1.473,-0.0275707
1.474,-0.0268686
1.475,-0.0261171
1.476,-0.0253157
1.477,-0.0244645
1.478,-0.0235634
1.479,-0.0226125
1.48,-0.021612
1.481,-0.0205622
1.482,-0.0194634
1.483,-0.0183162
1.484,-0.017121
1.485,-0.0158786
1.486,-0.0145898
1.487,-0.0132553
1.488,-0.0118762
1.489,-0.0104536
1.49,-0.00898851
1.491,-0.00748233
1.492,-0.00593635
1.493,-0.00435203
1.494,-0.00273091
1.495,-0.00107462
1.496,0.000615142
1.497,0.00233656
1.498,0.00408776
